Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S137073675,House Finch,Haemorhous mexicanus,32034,1,US-OH,Erie,L248904,Pipe Creek Wildlife Area,41.4519119,-82.6673641,2023-05-11,08:01 AM,eBird - Traveling Count,164,1,2.36,,1
S89214785,House Finch,Haemorhous mexicanus,32034,2,US-VA,Franklin,L12197844,730 Dodee Ln,37.032757,-79.678911,2021-05-29,02:16 PM,eBird - Traveling Count,41,1,.67,,1
S113433400,House Finch,Haemorhous mexicanus,32034,4,US-VA,Franklin,L12197844,730 Dodee Ln,37.032757,-79.678911,2022-06-19,07:45 AM,eBird - Stationary Count,51,1,,,1
S124522267,House Finch,Haemorhous mexicanus,32034,16,US-VA,Franklin,L12197844,730 Dodee Ln,37.032757,-79.678911,2022-12-24,10:10 AM,eBird - Stationary Count,45,1,,,1
S175917408,House Finch,Haemorhous mexicanus,32034,2,US-CO,Jefferson,L11323869,Tucker Gulch,39.7664534,-105.2264027,2024-05-14,07:36 AM,eBird - Traveling Count,80,1,1.326,,1
S179766012,House Finch,Haemorhous mexicanus,32034,1,US-AZ,Maricopa,L2602969,Nina Mason Pulliam Rio Salado Audubon Center,33.4192462,-112.0722294,2024-06-06,11:03 AM,eBird - Traveling Count,10,1,.699,,1
S179772862,House Finch,Haemorhous mexicanus,32034,4,US-AZ,Maricopa,L2602969,Nina Mason Pulliam Rio Salado Audubon Center,33.4192462,-112.0722294,2024-06-06,11:51 AM,eBird - Traveling Count,5,1,.151,,1
S179771348,House Finch,Haemorhous mexicanus,32034,4,US-AZ,Maricopa,L282140,Rio Salado Project,33.42175,-112.0733,2024-06-06,11:14 AM,eBird - Traveling Count,32,1,1.979,,1
S179919834,House Finch,Haemorhous mexicanus,32034,8,US-AZ,Maricopa,L144858,Riparian Preserve at Gilbert Water Ranch,33.3614502,-111.7339478,2024-06-07,07:05 AM,eBird - Traveling Count,103,1,2.494,,1
S136652987,House Finch,Haemorhous mexicanus,32034,2,US-OH,Ottawa,L4581351,Portage River Inlet,41.516231,-82.936614,2023-05-08,12:57 PM,eBird - Traveling Count,32,1,1.262,,1
S86248337,House Finch,Haemorhous mexicanus,32034,1,US-PA,Washington,L677216,Canonsburg Lake,40.269883,-80.1315522,2021-04-24,11:22 AM,eBird - Traveling Count,114,1,2.719,,2
S104564697,House Finch,Haemorhous mexicanus,32034,2,US-PA,Washington,L677216,Canonsburg Lake,40.269883,-80.1315522,2022-03-10,02:52 PM,eBird - Traveling Count,72,1,2.231,,1
S134770958,House Finch,Haemorhous mexicanus,32034,1,US-PA,Washington,L677216,Canonsburg Lake,40.269883,-80.1315522,2023-04-23,03:08 PM,eBird - Traveling Count,47,1,1.12,,1
S205363681,House Finch,Haemorhous mexicanus,32034,2,US-PA,Washington,L677216,Canonsburg Lake,40.269883,-80.1315522,2024-12-14,11:13 AM,eBird - Traveling Count,53,1,1.573,,1,,,2024 CBC
S165875070,House Finch,Haemorhous mexicanus,32034,1,US-PA,Washington,L3490978,Peters Lake Park,40.2578974,-80.1083028,2024-03-24,04:16 PM,eBird - Traveling Count,84,1,2.803,,2
S111899682,House Finch,Haemorhous mexicanus,32034,2,US-MI,Wayne,L492304,Pte. Mouillee SGA--HQ (Wayne County),42.0403691,-83.1998062,2022-05-14,08:15 AM,eBird - Traveling Count,44,1,1.687,,14,,,"Point Mouillee Van trip. Both vans. Troy Herrel, Pete Blank, Ryan Steiner, Eliana Fierro"
S109989937,House Finch,Haemorhous mexicanus,32034,2,US-MI,Wayne,L492304,Pte. Mouillee SGA--HQ (Wayne County),42.0403691,-83.1998062,2022-05-14,08:27 AM,eBird - Traveling Count,30,1,.323,,2
S202454433,House Finch,Haemorhous mexicanus,32034,14,US-GA,Whitfield,L38024713,Dalton State College,34.776969,-85.003267,2024-11-14,08:36 AM,eBird - Traveling Count,21,1,1.19,,1
S180102394,House Finch,Haemorhous mexicanus,32034,5,US-AZ,Yavapai,L33013316,"778 N Main St, Cottonwood US-AZ 34.74452, -112.02583",34.744522,-112.025826,2024-06-08,06:12 AM,eBird - Traveling Count,35,1,1.05,,1
S180104631,House Finch,Haemorhous mexicanus,32034,2,US-AZ,Yavapai,L33013316,"778 N Main St, Cottonwood US-AZ 34.74452, -112.02583",34.744522,-112.025826,2024-06-08,06:54 AM,eBird - Traveling Count,7,1,.254,,2
S134355338,Purple Finch,Haemorhous purpureus,32048,1,US-PA,Allegheny,L11704777,Bethel Green,40.3544806,-80.0241915,2023-04-20,07:33 AM,eBird - Traveling Count,86,1,1.822,,1,,Female/immature
S169316530,Purple Finch,Haemorhous purpureus,32048,1,US-PA,Allegheny,L11704777,Bethel Green,40.3544806,-80.0241915,2024-04-19,11:51 AM,eBird - Traveling Count,58,1,1.608,,2,,,,617618223 617618224
S136698975,Purple Finch,Haemorhous purpureus,32048,1,US-OH,Ottawa,L1456627,Catawba Point Preserve,41.5837327,-82.8417933,2023-05-08,06:43 PM,eBird - Traveling Count,31,1,.786,,2,,Calling from mid canopy. Sound ID
S136717277,Purple Finch (Eastern),Haemorhous purpureus purpureus,32049,10,US-OH,Lucas,L2136258,Oak Openings--South Wabash Rd. Ski Trail,41.5379844,-83.839379,2023-05-06,07:19 AM,eBird - Traveling Count,202,1,3.852,,11
S176024406,Cassin's Finch,Haemorhous cassinii,32053,1,US-CO,Boulder,L31788584,Highlands Camp Road,40.1890624,-105.5106553,2024-05-14,02:00 PM,eBird - Traveling Count,40,1,.805,,3,,Female
S176024390,Pine Siskin,Spinus pinus,32316,8,US-CO,Boulder,L23379539,124 Ski Road,40.1931698,-105.5262037,2024-05-14,01:30 PM,eBird - Traveling Count,15,1,0.,,3,,,,619539228
S175917408,Pine Siskin,Spinus pinus,32316,11,US-CO,Jefferson,L11323869,Tucker Gulch,39.7664534,-105.2264027,2024-05-14,07:36 AM,eBird - Traveling Count,80,1,1.326,,1,,,,619538853
S180102394,Lesser Goldfinch,Spinus psaltria,32330,3,US-AZ,Yavapai,L33013316,"778 N Main St, Cottonwood US-AZ 34.74452, -112.02583",34.744522,-112.025826,2024-06-08,06:12 AM,eBird - Traveling Count,35,1,1.05,,1,,,,620395927
S180104631,Lesser Goldfinch,Spinus psaltria,32330,2,US-AZ,Yavapai,L33013316,"778 N Main St, Cottonwood US-AZ 34.74452, -112.02583",34.744522,-112.025826,2024-06-08,06:54 AM,eBird - Traveling Count,7,1,.254,,2
S180157743,Lesser Goldfinch,Spinus psaltria,32330,1,US-AZ,Yavapai,L33027772,Verde River Greenway,34.754073,-112.006041,2024-06-08,09:00 AM,eBird - Traveling Count,72,1,2.487,,2
S92279445,American Goldfinch,Spinus tristis,32338,4,US-PA,Allegheny,L15891701,"2669 Pangburn Hollow Rd, Monongahela US-PA 40.22176, -79.90032",40.221764,-79.900315,2021-07-25,11:52 AM,eBird - Traveling Count,36,1,1.024,,2
S67428417,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2020-04-18,05:26 PM,eBird - Stationary Count,62,1,,,1,,,,224879071
S68243125,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2020-05-02,10:31 AM,eBird - Stationary Count,24,1,,,1
S75909056,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2020-11-06,03:52 PM,eBird - Stationary Count,15,1,,,1
S76283595,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2020-11-15,10:04 AM,eBird - Stationary Count,45,1,,,1
S78503521,American Goldfinch,Spinus tristis,32338,3,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2021-01-02,01:33 PM,eBird - Stationary Count,75,1,,,1
S85476158,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2021-04-13,02:10 PM,eBird - Casual Observation,,0,,,1
S88334712,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2021-05-16,06:29 PM,eBird - Stationary Count,72,1,,,1
S88416013,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2021-05-17,06:04 PM,eBird - Stationary Count,40,1,,,1
S88487216,American Goldfinch,Spinus tristis,32338,3,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2021-05-18,05:56 PM,eBird - Stationary Count,40,1,,,1
S88622276,American Goldfinch,Spinus tristis,32338,3,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2021-05-20,06:28 PM,eBird - Stationary Count,30,1,,,1
S92296623,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2021-07-25,05:17 PM,eBird - Stationary Count,17,1,,,2
S94750648,American Goldfinch,Spinus tristis,32338,4,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2021-09-16,06:16 PM,eBird - Stationary Count,24,1,,,1
S100029623,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2022-01-03,12:32 PM,eBird - Stationary Count,15,1,,,1
S100870029,American Goldfinch,Spinus tristis,32338,4,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2022-01-16,02:59 PM,eBird - Stationary Count,22,1,,,2
S100924884,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2022-01-17,11:42 AM,eBird - Stationary Count,21,1,,,1
S101140711,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2022-01-21,12:20 PM,eBird - Stationary Count,20,1,,,1
S101275865,American Goldfinch,Spinus tristis,32338,4,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2022-01-23,10:39 AM,eBird - Stationary Count,25,1,,,1
S101339276,American Goldfinch,Spinus tristis,32338,4,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2022-01-24,07:51 AM,eBird - Stationary Count,25,1,,,1
S101709558,American Goldfinch,Spinus tristis,32338,4,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2022-01-30,09:51 AM,eBird - Stationary Count,23,1,,,2
S101722109,American Goldfinch,Spinus tristis,32338,4,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2022-01-30,12:23 PM,eBird - Stationary Count,20,1,,,2
S110299228,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2022-05-15,05:26 PM,eBird - Stationary Count,54,1,,,2
S112204369,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2022-06-05,10:05 AM,eBird - Stationary Count,44,1,,,1
S115965934,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2022-07-29,12:30 PM,eBird - Stationary Count,17,1,,,1
S116289969,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2022-08-03,06:37 PM,eBird - Stationary Count,23,1,,,1
S117140773,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2022-08-18,09:02 AM,eBird - Stationary Count,16,1,,,1
S117152970,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2022-08-18,11:54 AM,eBird - Stationary Count,19,1,,,1
S129938625,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2023-03-01,02:54 PM,eBird - Stationary Count,23,1,,,1
S130846080,American Goldfinch,Spinus tristis,32338,3,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2023-03-13,01:41 PM,eBird - Stationary Count,19,1,,,2
S130909842,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2023-03-14,01:23 PM,eBird - Stationary Count,11,1,,,1
S131680728,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2023-03-24,11:43 AM,eBird - Stationary Count,21,1,,,2
S141678055,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2023-06-15,07:53 PM,eBird - Stationary Count,15,1,,,1,,,#NYT
S144182633,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2023-07-10,07:15 PM,eBird - Stationary Count,32,1,,,1,,,#NYT
S144211293,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2023-07-11,06:22 AM,eBird - Stationary Count,42,1,,,1,,,#NYT    Second time seeing Coopers Hawk at this location this week
S145322630,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2023-07-22,05:09 PM,eBird - Stationary Count,44,1,,,1,,,#NYT
S145851714,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2023-07-28,05:37 PM,eBird - Stationary Count,43,1,,,1,,,#NYT
S147363030,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2023-08-15,06:49 PM,eBird - Stationary Count,16,1,,,1,,,#NYT
S149583761,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2023-09-10,06:27 PM,eBird - Stationary Count,44,1,,,1,,,#NYT
S149664707,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2023-09-11,05:49 PM,eBird - Stationary Count,27,1,,,1,,,#NYT
S149960632,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2023-09-15,04:58 PM,eBird - Stationary Count,30,1,,,1,,,#NYT
S158446301,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-01-08,11:47 AM,eBird - Stationary Count,11,1,,,1
S158715550,American Goldfinch,Spinus tristis,32338,4,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-01-12,01:17 PM,eBird - Stationary Count,11,1,,,2
S158780382,American Goldfinch,Spinus tristis,32338,4,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-01-13,10:23 AM,eBird - Stationary Count,36,1,,,1,,,High wind and snow flurries
S158870000,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-01-14,09:45 AM,eBird - Stationary Count,18,1,,,2
S159139000,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-01-17,11:59 AM,eBird - Stationary Count,17,1,,,1
S159278940,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-01-19,11:24 AM,eBird - Stationary Count,30,1,,,1
S161701514,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-02-16,02:27 PM,eBird - Stationary Count,19,1,,,1
S161809026,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-02-17,09:22 AM,eBird - Stationary Count,25,1,,,2
S162054379,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-02-18,01:20 PM,eBird - Stationary Count,13,1,,,1
S162084964,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-02-18,03:29 PM,eBird - Stationary Count,15,1,,,1
S167085752,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-04-03,06:05 PM,eBird - Stationary Count,31,1,,,1,,,,616907626
S167766175,American Goldfinch,Spinus tristis,32338,4,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-04-08,02:48 PM,eBird - Stationary Count,39,1,,,2,,,Eclipse. Birds stopped feeding at feeder and started singing and calling more.
S168460048,American Goldfinch,Spinus tristis,32338,4,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-04-13,04:43 PM,eBird - Stationary Count,35,1,,,1
S168627688,American Goldfinch,Spinus tristis,32338,3,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-04-14,02:02 PM,eBird - Stationary Count,36,1,,,1
S168814470,American Goldfinch,Spinus tristis,32338,4,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-04-15,05:14 PM,eBird - Stationary Count,45,1,,,1,,,,617523591 617523592
S168869631,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-04-16,07:16 AM,eBird - Stationary Count,40,1,,,1
S168963069,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-04-16,07:02 PM,eBird - Stationary Count,29,1,,,1
S169089163,American Goldfinch,Spinus tristis,32338,3,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-04-17,06:00 PM,eBird - Stationary Count,34,1,,,1
S169861081,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-04-22,05:56 PM,eBird - Stationary Count,30,1,,,1
S169920340,American Goldfinch,Spinus tristis,32338,4,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-04-23,08:15 AM,eBird - Stationary Count,20,1,,,1
S170063168,American Goldfinch,Spinus tristis,32338,4,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-04-24,08:43 AM,eBird - Stationary Count,21,1,,,1
S170252308,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-04-25,02:35 PM,eBird - Stationary Count,21,1,,,1
S170346533,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-04-26,09:11 AM,eBird - Stationary Count,25,1,,,1
S170419409,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-04-26,05:32 PM,eBird - Stationary Count,14,1,,,1
S170851938,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-04-28,06:34 PM,eBird - Stationary Count,24,1,,,2
S170972493,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-04-29,12:04 PM,eBird - Stationary Count,17,1,,,1
S171164623,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-04-30,01:23 PM,eBird - Stationary Count,17,1,,,1
S171214210,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-04-30,06:19 PM,eBird - Stationary Count,29,1,,,1
S171494424,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-05-02,10:00 AM,eBird - Stationary Count,12,1,,,1
S172419841,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-05-06,11:46 AM,eBird - Stationary Count,12,1,,,1
S172514655,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-05-06,07:34 PM,eBird - Stationary Count,20,1,,,2
S172575264,American Goldfinch,Spinus tristis,32338,4,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-05-07,07:25 AM,eBird - Stationary Count,36,1,,,1
S176048657,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-05-20,07:50 PM,eBird - Stationary Count,17,1,,,2
S185953706,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-07-07,08:32 PM,eBird - Stationary Count,15,1,,,1
S186685535,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-07-12,07:27 PM,eBird - Stationary Count,50,1,,,2,H In Appropriate Habitat
S188449938,American Goldfinch,Spinus tristis,32338,5,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-07-23,06:59 PM,eBird - Stationary Count,55,1,,,2
S190252426,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-08-04,05:57 PM,eBird - Stationary Count,14,1,,,1,H In Appropriate Habitat
S192779275,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-08-25,05:38 PM,eBird - Stationary Count,34,1,,,1
S193826958,American Goldfinch,Spinus tristis,32338,6,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-09-03,08:21 AM,eBird - Stationary Count,36,1,,,1,,,Possible Cape May Warbler and Empidonax (Acadian or yellow-bellied?) but could not confirm
S193882999,American Goldfinch,Spinus tristis,32338,4,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-09-03,06:14 PM,eBird - Stationary Count,15,1,,,1
S193926050,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-09-04,07:47 AM,eBird - Stationary Count,20,1,,,1
S194132219,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-09-06,08:26 AM,eBird - Stationary Count,19,1,,,1
S194776452,American Goldfinch,Spinus tristis,32338,3,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-09-11,04:58 PM,eBird - Stationary Count,3,1,,,1,FY Feeding Young
S195771369,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-09-20,07:36 AM,eBird - Stationary Count,24,1,,,1
S195831247,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-09-20,04:13 PM,eBird - Stationary Count,13,1,,,1
S200026039,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-10-23,05:30 PM,eBird - Stationary Count,11,1,,,1
S200715330,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-10-29,01:18 PM,eBird - Stationary Count,10,1,,,1
S201032851,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L10375007,Backyard,40.384885,-80.036196,2024-11-01,05:04 PM,eBird - Stationary Count,19,1,,,1
S146295929,American Goldfinch,Spinus tristis,32338,10,US-PA,Allegheny,L329082,Beechwood Farms Nature Reserve,40.5434793,-79.9062252,2023-08-02,05:53 PM,eBird - Traveling Count,38,1,1.233,,1,,,,602477951 602477961 602477971
S197292972,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L329082,Beechwood Farms Nature Reserve,40.5434793,-79.9062252,2024-10-02,06:03 PM,eBird - Traveling Count,39,1,.831,,1
S169316530,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L11704777,Bethel Green,40.3544806,-80.0241915,2024-04-19,11:51 AM,eBird - Traveling Count,58,1,1.608,,2
S171117075,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L11704777,Bethel Green,40.3544806,-80.0241915,2024-04-30,07:52 AM,eBird - Traveling Count,65,1,1.569,,2
S85809971,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L2319562,Bird Park,40.3683893,-80.0545406,2021-04-18,10:21 AM,eBird - Traveling Count,75,1,2.844,,1
S194067553,American Goldfinch,Spinus tristis,32338,10,US-PA,Allegheny,L2319562,Bird Park,40.3683893,-80.0545406,2024-09-05,12:45 PM,eBird - Traveling Count,83,1,2.474,,1
S200347492,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L2319562,Bird Park,40.3683893,-80.0545406,2024-10-26,12:03 PM,eBird - Traveling Count,99,1,2.666,,1
S86354253,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L720522,Boyce-Mayview Park,40.3250191,-80.1015759,2021-04-25,01:43 PM,eBird - Traveling Count,84,1,2.815,,2
S94225947,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L720522,Boyce-Mayview Park,40.3250191,-80.1015759,2021-09-05,12:35 PM,eBird - Traveling Count,63,1,1.302,,1
S163555249,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L720522,Boyce-Mayview Park,40.3250191,-80.1015759,2024-03-03,08:39 AM,eBird - Traveling Count,66,1,2.188,,1
S163563185,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L720522,Boyce-Mayview Park,40.3250191,-80.1015759,2024-03-03,09:46 AM,eBird - Traveling Count,44,1,2.274,,1,,,Chartiers Creek to Morton fields
S194729455,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L720522,Boyce-Mayview Park,40.3250191,-80.1015759,2024-09-11,07:38 AM,eBird - Traveling Count,94,1,3.289,,1
S195093878,American Goldfinch,Spinus tristis,32338,3,US-PA,Allegheny,L720522,Boyce-Mayview Park,40.3250191,-80.1015759,2024-09-14,10:58 AM,eBird - Traveling Count,120,1,4.023,,2
S116095324,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L10210894,Chatham University,40.4484494,-79.9242496,2022-07-31,12:15 PM,eBird - Casual Observation,,0,,,2,,,Looking for the Merlins by the police station. Heard one by the William Caroselli memorial bench across from admissions building (Berry Hall)
S194275569,American Goldfinch,Spinus tristis,32338,6,US-PA,Allegheny,L767166,Deer Lakes Regional Park,40.62151,-79.8177338,2024-09-07,07:37 AM,eBird - Traveling Count,238,1,4.908,,1
S153798594,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L1136752,Duck Hollow,40.4144763,-79.9163854,2023-11-05,08:28 AM,eBird - Traveling Count,61,1,2.306,,1
S166702629,American Goldfinch,Spinus tristis,32338,3,US-PA,Allegheny,L868804,Fall Run Park,40.5370251,-79.9444199,2024-03-31,01:48 PM,eBird - Traveling Count,96,1,4.029,,2
S153714885,American Goldfinch,Spinus tristis,32338,3,US-PA,Allegheny,L23491326,Flaugherty Run,40.557335,-80.218753,2023-11-04,10:32 AM,eBird - Traveling Count,32,1,.344,,1
S170831189,American Goldfinch,Spinus tristis,32338,3,US-PA,Allegheny,L190706,Frick Park,40.4307,-79.9134,2024-04-28,07:48 AM,eBird - Traveling Count,191,1,3.166,,45,,,3RBC outing - FEC to Falls Ravine to Riverview extension to Upper Riverview-dump down to Lower Riverview to Trough (smaller group) to Nature Trail (track stopped) to S Clayton to Clayton meadows along deer exclosure and back via meadow trail to FEC
S91942990,American Goldfinch,Spinus tristis,32338,2,US-PA,Allegheny,L2778308,Frick Park--Beechwood Entrance,40.4366599,-79.9069092,2021-07-18,01:31 PM,eBird - Traveling Count,11,1,.585,,1
S117117192,American Goldfinch,Spinus tristis,32338,1,US-PA,Allegheny,L2778308,Frick Park--Beechwood Entrance,40.4366599,-79.9069092,2022-08-17,06:32 PM,eBird - Traveling Count,20,1,1.151,,1
